"Country","CustomerID","TotalRevenue","LogRevenue"
"United Kingdom",15505,3610.96,8.19172894395219
"United Kingdom",15506,979.26,6.88679718439066
"United Kingdom",15507,492.36,6.19921015624209
"United Kingdom",15508,1000.27,6.9080252425387
"United Kingdom",15510,250,5.52146091786225
"United Kingdom",15511,909.23,6.81259808747451
"United Kingdom",15512,121,4.79579054559674
"United Kingdom",15513,14758.22,9.59955549467619
"United Kingdom",15514,4139.46,8.32832062352939
"United Kingdom",15516,62.43,4.13404592907365
"United Kingdom",15517,267.03,5.58736101163895
"United Kingdom",15518,1942.45,7.57170534188478
"United Kingdom",15520,343.5,5.8391871116624
"United Kingdom",15521,3000.2,8.00643423209479
"United Kingdom",15522,398.84,5.98856033396059
"United Kingdom",15523,412.01,6.02104762089963
"United Kingdom",15524,440,6.08677472691231
"United Kingdom",15525,825.92,6.71649791653025
"United Kingdom",15526,148.44,5.0001808361924
"United Kingdom",15527,2429.78,7.79555599725663
"United Kingdom",15528,229.33,5.43516201427588
"United Kingdom",15529,3995.23,8.29285642850813
"United Kingdom",15530,1502.35,7.31478582781501
"United Kingdom",15531,2007.44,7.60461555745396
"United Kingdom",15532,1580.93,7.36576856045444
"United Kingdom",15533,807.57,6.69402973864619
"United Kingdom",15535,536.4,6.28488015140752
"United Kingdom",15537,110.92,4.70880922074758
"United Kingdom",15539,538.46,6.28871321342897
"United Kingdom",15540,213.3,5.3626996254773
"United Kingdom",15541,85.13,4.44417949989597
"United Kingdom",15543,127.86,4.85093591533858
"United Kingdom",15544,3546.71,8.173775692198
"United Kingdom",15545,292.72,5.67921652071095
"United Kingdom",15547,4954.84,8.50812015562719
"United Kingdom",15549,1693.26,7.43441094388002
"United Kingdom",15550,575.63,6.35546509318249
"United Kingdom",15551,436.06,6.0777798485599
"United Kingdom",15552,90.12,4.50114211556404
"United Kingdom",15553,437.23,6.08045937242949
"United Kingdom",15554,217.2,5.38081858805978
"United Kingdom",15555,4805.17,8.47744770059124
"United Kingdom",15556,279.77,5.63396783704051
"United Kingdom",15557,473.65,6.16046865232154
"United Kingdom",15561,800.59,6.68534895584844
"United Kingdom",15562,134.55,4.90193587717291
"United Kingdom",15563,1400.44,7.24454175194023
"United Kingdom",15565,173.16,5.15421602257378
"United Kingdom",15567,186.01,5.22580043570886
"United Kingdom",15568,758.29,6.63106589822708
"United Kingdom",15569,1375.71,7.22672524046721
"United Kingdom",15570,4165.52,8.33459639674781
"United Kingdom",15571,650.43,6.47763368263111
"United Kingdom",15572,2552.86,7.84496957829171
"United Kingdom",15573,607.45,6.40926986730075
"United Kingdom",15574,702.25,6.55428946598435
"United Kingdom",15576,940.67,6.84659238732448
"United Kingdom",15577,258.88,5.55636463387013
"United Kingdom",15578,127.1,4.84497417819541
"United Kingdom",15579,348.6,5.85392513308592
"United Kingdom",15581,3679.97,8.21065987895583
"United Kingdom",15582,682.91,6.52636307929225
"United Kingdom",15584,725.11,6.58632336748366
"United Kingdom",15585,455.3,6.12095654234074
"United Kingdom",15587,913.68,6.81748040074235
"United Kingdom",15589,478.53,6.17071890485247
"United Kingdom",15592,388.58,5.96249906881497
"United Kingdom",15593,199.8,5.29731686621445
"United Kingdom",15594,1771.78,7.47973996995847
"United Kingdom",15596,1406.59,7.24892361450697
"United Kingdom",15597,324.57,5.78250122936759
"United Kingdom",15598,240.68,5.48346825035215
"United Kingdom",15599,761.74,6.63560529011309
"United Kingdom",15601,6776.56,8.82122487754511
"United Kingdom",15602,1297.87,7.16847973816508
"United Kingdom",15603,48.48,3.88115134176106
"United Kingdom",15604,216.39,5.37708233518369
"United Kingdom",15605,1198.23,7.08860074689273
"United Kingdom",15606,2920.16,7.97939368828171
"United Kingdom",15607,104.76,4.65167201963951
"United Kingdom",15608,1093.68,6.99730343562374
"United Kingdom",15609,298.48,5.6987029289129
"United Kingdom",15610,112.46,4.72259760286406
"United Kingdom",15611,1591.45,7.37240082932633
"United Kingdom",15612,195.15,5.27376849362662
"United Kingdom",15615,10399.74,9.24953608481696
"United Kingdom",15618,776.851,6.65524856878697
"United Kingdom",15619,336.4,5.81830092809879
"United Kingdom",15620,1553.18,7.34805972113284
"United Kingdom",15621,1293.03,7.16474358035885
"United Kingdom",15622,3709.56,8.21866855018539
"United Kingdom",15623,301.03,5.70720992755646
"United Kingdom",15624,588.13,6.37694801189755
"United Kingdom",15625,1534.26,7.33580345909056
"United Kingdom",15626,675.8,6.51589717428019
"United Kingdom",15628,2870.24,7.96215092895078
"United Kingdom",15630,1186.35,7.07863664563354
"United Kingdom",15632,3285.31,8.09721629480724
"United Kingdom",15634,243.55,5.49532226025255
"United Kingdom",15636,724.76,6.58584056556791
"United Kingdom",15637,223.36,5.40878481957401
"United Kingdom",15639,425.32,6.05284182678289
"United Kingdom",15640,12515.66,9.43473593919128
"United Kingdom",15641,1887.2,7.54284952809347
"United Kingdom",15643,664,6.49828214947643
"United Kingdom",15644,813,6.70073110954781
"United Kingdom",15645,612.01,6.41674862224811
"United Kingdom",15646,447.64,6.10398933794983
"United Kingdom",15648,657.35,6.48821660114261
"United Kingdom",15649,816,6.70441435496411
"United Kingdom",15651,646.3,6.47126379226885
"United Kingdom",15652,337.74,5.82227636870399
"United Kingdom",15653,877.44,6.77700857693389
"United Kingdom",15654,922.53,6.82711989571111
"United Kingdom",15655,560.67,6.32913249715032
"United Kingdom",15656,748.5,6.61807120385968
"United Kingdom",15657,30,3.40119738166216
"United Kingdom",15658,1024.1,6.93156945708139
"United Kingdom",15659,306.45,5.72505460993174
"United Kingdom",15660,1600.86,7.37829626382649
"United Kingdom",15661,309.8,5.73592692798277
"United Kingdom",15663,138.14,4.92826766366083
"United Kingdom",15664,386.43,5.95695073907611
"United Kingdom",15665,2242.01,7.71512806392546
"United Kingdom",15667,301.32,5.70817282295749
"United Kingdom",15668,76.32,4.33493502714003
"United Kingdom",15669,684.34,6.52845487014458
"United Kingdom",15670,173.05,5.15358057008135
"United Kingdom",15671,2657.13,7.8850018719246
"United Kingdom",15673,2881.02,7.96589967709445
"United Kingdom",15674,2446.6,7.80245458461282
"United Kingdom",15675,323.69,5.77978626765303
"United Kingdom",15676,3435.76,8.14199343200338
"United Kingdom",15677,657.23,6.48803403332577
"United Kingdom",15678,352.7,5.86561783724201
"United Kingdom",15679,781.28,6.66093360031335
"United Kingdom",15680,1333.68,7.19569731763978
"United Kingdom",15681,1426.16,7.26274079664361
"United Kingdom",15683,193.75,5.26656866823346
"United Kingdom",15687,2993.1,8.00406491858757
"United Kingdom",15689,254.1,5.53772789032612
"United Kingdom",15690,239.76,5.47963842300841
"United Kingdom",15691,136.8,4.91852000518845
"United Kingdom",15692,191.04,5.25248283020424
"United Kingdom",15694,6479.4,8.77638319246677
"United Kingdom",15695,409.98,6.01610837802074
"United Kingdom",15696,2736.46,7.91442039326537
"United Kingdom",15699,309.65,5.73544262738407
"United Kingdom",15700,696.68,6.54632619486358
"United Kingdom",15701,1542.14,7.34092634118229
"United Kingdom",15703,211.5,5.35422499848633
"United Kingdom",15704,2293.62,7.73788663444743
"United Kingdom",15705,143.1,4.9635436865624
"United Kingdom",15706,1060.56,6.96655234949059
"United Kingdom",15707,945.58,6.85179849583594
"United Kingdom",15708,3364.24,8.12095736218653
"United Kingdom",15709,133.25,4.89222706304595
"United Kingdom",15712,1072.36,6.97761710615105
"United Kingdom",15713,356.7,5.87689509236485
"United Kingdom",15714,330.88,5.80175577188001
"United Kingdom",15716,1118.81,7.02002089943588
"United Kingdom",15717,150.3,5.01263329675893
"United Kingdom",15719,5045.61,8.52627383727232
"United Kingdom",15720,598.73,6.39481074524448
"United Kingdom",15721,507.08,6.22866878207053
"United Kingdom",15722,2222.56,7.70641496364908
"United Kingdom",15723,203.1,5.31369846858634
"United Kingdom",15724,218.25,5.38564119471971
"United Kingdom",15725,415.25,6.0288807484934
"United Kingdom",15727,5178.96,8.55235954289532
"United Kingdom",15729,85,4.44265125649032
"United Kingdom",15730,1120.88,7.02186937006298
"United Kingdom",15732,294.12,5.68398784732802
"United Kingdom",15733,162.3,5.08944647452055
"United Kingdom",15734,1339.45,7.20001436092702
"United Kingdom",15737,1205.12,7.09433442602873
"United Kingdom",15738,4812.42,8.47895535508125
"United Kingdom",15739,449.12,6.10729011261357
"United Kingdom",15740,154.88,5.04265062352827
"United Kingdom",15743,784.46,6.66499558298278
"United Kingdom",15744,34.8,3.54961738678043
"United Kingdom",15745,1094.59,6.99813514291073
"United Kingdom",15746,196.88,5.2825944060828
"United Kingdom",15747,974.04,6.88145237056108
"United Kingdom",15748,149.31,5.00602468153857
"United Kingdom",15749,44534.3,10.7040149577678
"United Kingdom",15750,2465.48,7.81014179368644
"United Kingdom",15752,2637.38,7.87754127911894
"United Kingdom",15753,79.2,4.37197629882038
"United Kingdom",15754,458.57,6.1281129517991
"United Kingdom",15755,2364.25,7.76821612589562
"United Kingdom",15756,532.96,6.27844637444537
"United Kingdom",15757,714.42,6.57147102469114
"United Kingdom",15758,205.25,5.32422874833254
"United Kingdom",15759,253.04,5.53354757899739
"United Kingdom",15762,583.75,6.36947280898311
"United Kingdom",15763,1086.92,6.9911032873567
"United Kingdom",15764,3279.97,8.0955895549949
"United Kingdom",15766,315.06,5.75276309687782
"United Kingdom",15768,621.83,6.43266674348557
"United Kingdom",15769,56252.72,10.9376096744531
"United Kingdom",15773,635.68,6.45469529206629
"United Kingdom",15774,270.8,5.60138054103812
"United Kingdom",15775,104.9,4.65300751540225
"United Kingdom",15776,241.62,5.48736624409142
"United Kingdom",15777,1047.11,6.95378926743404
"United Kingdom",15780,475.28,6.16390410404749
"United Kingdom",15781,345.46,5.84487686226514
"United Kingdom",15782,2614.74,7.86891994516966
"United Kingdom",15783,246.3,5.50655030512649
"United Kingdom",15785,2328.97,7.75318138873654
"United Kingdom",15786,4932.2,8.50354041496245
"United Kingdom",15787,948.05,6.85440724348021
"United Kingdom",15789,351.3,5.86164055927178
"United Kingdom",15790,220.85,5.39748373804254
"United Kingdom",15791,1612.69,7.38565887118595
"United Kingdom",15793,965.61,6.87276002598487
"United Kingdom",15795,610.01,6.41347535047561
"United Kingdom",15796,2711.56,7.90527939400974
"United Kingdom",15797,2207.4,7.69957063133878
"United Kingdom",15799,884.14,6.784615421139
"United Kingdom",15800,699.08,6.54976518489816
"United Kingdom",15801,1063.95,6.96974367631621
"United Kingdom",15802,451.42,6.11239817000361
"United Kingdom",15803,415.82,6.03025247431524
"United Kingdom",15804,4206.39,8.34436007664301
"United Kingdom",15805,5528.48,8.61766819235811
"United Kingdom",15806,784.58,6.66514854275466
"United Kingdom",15807,903.9,6.80671873480436
"United Kingdom",15808,3734.97,8.22549506540615
"United Kingdom",15809,515.77,6.24566092967744
"United Kingdom",15810,1391.98,7.23848247297505
"United Kingdom",15811,2218.62,7.70464065995788
"United Kingdom",15812,1801.14,7.49617507674667
"United Kingdom",15813,1303.91,7.17312272169981
"United Kingdom",15814,1945.33,7.5731869074707
"United Kingdom",15815,2100.6,7.64997829718868
"United Kingdom",15819,1905.45,7.55247348013758
"United Kingdom",15820,206.98,5.33262217024003
"United Kingdom",15821,570.96,6.34731915466281
"United Kingdom",15822,885.47,6.78611857748466
"United Kingdom",15823,15,2.70805020110221
"United Kingdom",15825,532.94,6.27840884747285
"United Kingdom",15826,1654.31,7.41113928244751
"United Kingdom",15827,1836.09,7.51539358958686
"United Kingdom",15829,636.14,6.45541866490216
"United Kingdom",15830,576,6.35610766069589
"United Kingdom",15831,801.76,6.68680931121141
"United Kingdom",15832,836.79,6.72957314295245
"United Kingdom",15834,2233.75,7.71143706647364
"United Kingdom",15835,954.09,6.86075800662123
"United Kingdom",15836,137.37,4.92267801533711
"United Kingdom",15837,391.98,5.97121081808071
"United Kingdom",15838,33643.08,10.4235626675652
"United Kingdom",15839,1048.49,6.95510631286206
"United Kingdom",15840,355.56,5.87369401137347
"United Kingdom",15841,1224.06,7.10992848147869
"United Kingdom",15843,118.95,4.77870323674897
"United Kingdom",15844,130.74,4.87321061818458
"United Kingdom",15845,3711.77,8.21926413077952
"United Kingdom",15847,389.27,5.96427319025479
"United Kingdom",15850,238.85,5.47583573983597
"United Kingdom",15852,160.71,5.07960149856098
"United Kingdom",15853,110.8,4.70772677431318
"United Kingdom",15854,2974.65,7.99788166399995
"United Kingdom",15855,712.24,6.56841493326542
"United Kingdom",15856,16387.57,9.70427839961127
"United Kingdom",15857,297,5.6937321388027
"United Kingdom",15858,1438.85,7.2715994623992
"United Kingdom",15860,977.21,6.88470157265091
"United Kingdom",15861,3165.36,8.06002207218574
"United Kingdom",15862,832.88,6.7248895741665
"United Kingdom",15863,68.84,4.23178497134334
"United Kingdom",15864,1936.32,7.56854454343396
"United Kingdom",15865,895.13,6.79696895912354
"United Kingdom",15866,230.53,5.4403810058115
"United Kingdom",15867,3812.64,8.24607714155293
"United Kingdom",15869,149.64,5.00823240947995
"United Kingdom",15870,354.09,5.86955111810909
"United Kingdom",15872,360.93,5.88868403371354
"United Kingdom",15874,4405.88,8.39069529140356
"United Kingdom",15877,493.28,6.20107696413784
"United Kingdom",15880,343.28,5.83854644068327
"United Kingdom",15881,501.39,6.21738424136894
"United Kingdom",15882,516.36,6.24680419663851
"United Kingdom",15883,396.48,5.98262559844078
"United Kingdom",15885,379.35,5.93845926178408
"United Kingdom",15886,181.09,5.19899414525325
"United Kingdom",15888,168.31,5.12580751713807
"United Kingdom",15889,446.87,6.10226772457449
"United Kingdom",15891,524.52,6.26248355866322
"United Kingdom",15894,263.55,5.57424310330122
"United Kingdom",15895,179.17,5.18833507581181
"United Kingdom",15897,222.05,5.40290258173811
"United Kingdom",15898,1388.88,7.23625294593369
"United Kingdom",15899,56.25,4.02980604108453
"United Kingdom",15900,351.11,5.86109956468277
"United Kingdom",15901,363.88,5.89682414295386
"United Kingdom",15903,5126.76,8.54222915968745
"United Kingdom",15904,164.68,5.1040041969017
"United Kingdom",15906,1567.69,7.35735847728269
"United Kingdom",15907,967.45,6.87466374398194
"United Kingdom",15909,191.94,5.25718282318948
"United Kingdom",15910,1232.18,7.11654023731743
"United Kingdom",15912,264.62,5.57829483461427
"United Kingdom",15916,1528.09,7.33177386851546
"United Kingdom",15917,123.1,4.81299703319041
"United Kingdom",15918,334.23,5.81182937873933
"United Kingdom",15919,639.89,6.46129628658152
"United Kingdom",15920,167.5,5.12098335126512
"United Kingdom",15921,336.03,5.81720044169176
"United Kingdom",15922,369.5,5.91215074038826
"United Kingdom",15923,127.08,4.84481680940132
"United Kingdom",15925,207.15,5.33344316852341
"United Kingdom",15930,426.63,6.05591712705272
"United Kingdom",15932,2495.87,7.8223926447996
"United Kingdom",15933,1107.46,7.00982438388555
"United Kingdom",15935,416.86,6.03275043401352
"United Kingdom",15937,145.35,4.97914462700489
"United Kingdom",15938,404.58,6.00284949197455
"United Kingdom",15939,6115.01,8.71850168344291
"United Kingdom",15940,35.8,3.57794789340665
"United Kingdom",15942,337.44,5.82138771673046
"United Kingdom",15944,325.1,5.78413282730986
"United Kingdom",15945,181,5.19849703126583
"United Kingdom",15947,1708.24,7.44321887969966
"United Kingdom",15948,955.24,6.86196261780846
"United Kingdom",15949,364.72,5.89912993590519
"United Kingdom",15950,1765.51,7.47619487947021
"United Kingdom",15951,708.22,6.56275477988904
"United Kingdom",15952,806.57,6.69279068859113
"United Kingdom",15953,1659.38,7.41419931760844
"United Kingdom",15955,4416.26,8.39304846303535
"United Kingdom",15957,428.89,6.06120047579288
"United Kingdom",15958,104.35,4.64775063352321
"United Kingdom",15963,470.76,6.15434841000946
"United Kingdom",15965,845.64,6.74009373712693
"United Kingdom",15967,418.83,6.03746510966867
"United Kingdom",15969,666.1,6.50143980941913
"United Kingdom",15970,314.1,5.7497114065446
"United Kingdom",15971,4199.85,8.34280408934798
"United Kingdom",15973,307.82,5.72951519655181
"United Kingdom",15974,3442.15,8.14385155513629
"United Kingdom",15975,371.01,5.91622901642208
"United Kingdom",15976,430.94,6.06596886927609
"United Kingdom",15977,1054.73,6.96104008898537
"United Kingdom",15978,1098.78,7.00195575238091
"United Kingdom",15980,2398.86,7.7827489034878
"United Kingdom",15981,3408.48,8.13402172310189
"United Kingdom",15983,1475.02,7.29642682800403
"United Kingdom",15984,2837.67,7.95073857188929
"United Kingdom",15985,1142.42,7.04090409843488
"United Kingdom",15986,168.12,5.12467801013692
"United Kingdom",15987,1451.28,7.28020120463307
"United Kingdom",15988,158.03,5.06278488842101
"United Kingdom",15990,792.11,6.67470027105915
"United Kingdom",15992,41.99,3.7374314946961
"United Kingdom",15993,2797.57,7.9365064622144
"United Kingdom",15994,427.07,6.05694793421907
"United Kingdom",15996,1060.68,6.96666549086086
"United Kingdom",15998,3089.97,8.0359166611068
"United Kingdom",16000,12393.7,9.42494355796849
"United Kingdom",16003,2735.37,7.91402198906991
"United Kingdom",16005,615.39,6.42225621316216
"United Kingdom",16006,101.4,4.61907309115708
"United Kingdom",16007,1701.94,7.43952405586798
"United Kingdom",16008,478.78,6.17124120171698
"United Kingdom",16009,992.71,6.90043857708176
"United Kingdom",16010,407.5,6.01004093268092
"United Kingdom",16011,3362.71,8.12050247549155
"United Kingdom",16012,1415.29,7.25508973607504
"United Kingdom",16013,37130.6,10.5221967064804
"United Kingdom",16014,662.38,6.49583940937851
"United Kingdom",16015,705.39,6.55875084134762
"United Kingdom",16016,1508.76,7.31904340039309
"United Kingdom",16017,211.88,5.35602007667633
"United Kingdom",16018,408.9,6.0134706273706
"United Kingdom",16019,3786.24,8.23912872120227
"United Kingdom",16020,851.01,6.74642387938565
"United Kingdom",16022,628.28,6.44298592697483
"United Kingdom",16023,719.81,6.57898728829641
"United Kingdom",16024,251.24,5.52640865758618
"United Kingdom",16025,439.66,6.08600170093197
"United Kingdom",16026,236.09,5.46421308826012
"United Kingdom",16027,934.62,6.84014002956657
"United Kingdom",16029,81024.84,11.3025110533086
"United Kingdom",16030,331.24,5.8028431881655
"United Kingdom",16031,548.94,6.3079891459195
"United Kingdom",16033,8816.4,9.08436890241423
"United Kingdom",16034,437.7,6.08153374419685
"United Kingdom",16036,758.92,6.63189636999593
"United Kingdom",16037,855.02,6.75112486047604
"United Kingdom",16038,471.78,6.15651277523148
"United Kingdom",16040,1313.55,7.18048867463634
"United Kingdom",16041,3166.4,8.0603505748483
"United Kingdom",16042,1197.27,7.08779924403203
"United Kingdom",16043,773.99,6.65155895360962
"United Kingdom",16045,1340.7,7.20094714460752
"United Kingdom",16048,256.44,5.54689471911906
"United Kingdom",16049,1111.79,7.01372660805546
"United Kingdom",16050,137.9,4.92652878479926
"United Kingdom",16052,362.06,5.8918099439478
"United Kingdom",16053,1511.95,7.32115548740963
"United Kingdom",16054,783.9,6.66428146119468
"United Kingdom",16055,134.8,4.90379219847821
"United Kingdom",16056,664.85,6.49956145130272
"United Kingdom",16057,2263.12,7.72449967118303
"United Kingdom",16059,1459.86,7.28609581969364
"United Kingdom",16062,1153.62,7.0506601034123
"United Kingdom",16063,335.32,5.81508529976966
"United Kingdom",16065,372.09,5.91913576049535
"United Kingdom",16066,1521.87,7.32769512084461
"United Kingdom",16070,852.15,6.74776256767125
"United Kingdom",16071,326.24,5.78763330682615
"United Kingdom",16072,584.32,6.37044877796655
"United Kingdom",16073,122.4,4.80729437007823
"United Kingdom",16076,2234.73,7.71187569438099
"United Kingdom",16078,79.2,4.37197629882038
"United Kingdom",16079,1352,7.20934025660291
"United Kingdom",16080,217.16,5.38063440903725
"United Kingdom",16081,2806.9,7.93983595050463
"United Kingdom",16083,1317.62,7.18358235786177
"United Kingdom",16084,436.18,6.07805500218908
"United Kingdom",16085,981.51,6.88909220215162
"United Kingdom",16086,1121.39,7.02232426622516
"United Kingdom",16091,315.06,5.75276309687782
"United Kingdom",16092,817.86,6.70669117281081
"United Kingdom",16093,17,2.83321334405622
"United Kingdom",16094,1078.23,6.98307608678185
"United Kingdom",16096,320.62,5.77025662126153
"United Kingdom",16097,185.05,5.22062605883217
"United Kingdom",16098,2005.63,7.60371350484948
"United Kingdom",16099,731.9,6.59564389260718
"United Kingdom",16101,1290.7,7.16293998584114
"United Kingdom",16102,1842.14,7.51868321827017
"United Kingdom",16103,1429.64,7.26517794330829
"United Kingdom",16104,302.36,5.71161836042398
"United Kingdom",16105,336.96,5.81996422894561
"United Kingdom",16106,108.38,4.68564357013797
"United Kingdom",16107,3204.16,8.07220524451944
"United Kingdom",16108,842.5,6.73637366222652
"United Kingdom",16109,611.88,6.41653618485506
"United Kingdom",16110,1337.48,7.19854252538733
"United Kingdom",16112,195.74,5.27678724799767
"United Kingdom",16113,161.38,5.08376183242036
"United Kingdom",16114,135.75,4.91081495881405
"United Kingdom",16115,1667.97,7.41936259714544
"United Kingdom",16116,612.78,6.41800598081806
"United Kingdom",16117,232.21,5.4476421346586
"United Kingdom",16119,423.36,6.04822288092659
"United Kingdom",16120,1309.14,7.17712571206261
"United Kingdom",16121,867.11,6.7651658430118
"United Kingdom",16122,684.42,6.52857176426786
"United Kingdom",16123,307.78,5.72938524203571
"United Kingdom",16124,249,5.51745289646471
"United Kingdom",16125,289.35,5.66763702801985
"United Kingdom",16126,6287.77,8.74636175583192
"United Kingdom",16127,656.25,6.48654181390583
"United Kingdom",16128,1880.22,7.53914407025414
"United Kingdom",16131,3506.54,8.16238507529818
"United Kingdom",16133,14589.04,9.5880258408599
"United Kingdom",16134,618.09,6.42663407792248
"United Kingdom",16135,517.55,6.24910613882976
"United Kingdom",16136,709.38,6.56439134910308
"United Kingdom",16139,635.41,6.45427045982929
"United Kingdom",16140,725.18,6.58641989990139
"United Kingdom",16141,620.4,6.43036443130238
"United Kingdom",16142,535.34,6.28290205906118
"United Kingdom",16143,2424.94,7.79356206079745
"United Kingdom",16144,175.2,5.16592817850229
"United Kingdom",16145,3799.49,8.24262212618112
"United Kingdom",16146,734.13,6.59868612464871
"United Kingdom",16147,375,5.92692602597041
"United Kingdom",16148,76.32,4.33493502714003
"United Kingdom",16149,280.52,5.63664502366871
"United Kingdom",16150,2053.02,7.62706715881269
"United Kingdom",16152,1829.04,7.51154651802597
"United Kingdom",16153,1824.23,7.50891325917601
"United Kingdom",16156,3122.04,8.04624191329311
"United Kingdom",16157,656.69,6.48721206542757
"United Kingdom",16159,348.2,5.85277702733409
"United Kingdom",16160,1025.44,6.93287706775592
"United Kingdom",16161,5575.56,8.62614803971421
"United Kingdom",16162,37.4,3.62167070442049
"United Kingdom",16163,856.6,6.75297106518127
"United Kingdom",16164,822.48,6.71232416623446
"United Kingdom",16168,3787.6,8.23948785210935
"United Kingdom",16169,1822.97,7.50822231815269
"United Kingdom",16170,1885.05,7.54170962472926
"United Kingdom",16171,73.2,4.29319542096727
"United Kingdom",16172,1140.21,7.03896773495018
"United Kingdom",16173,1418.32,7.25722835159012
"United Kingdom",16174,1009.55,6.91725996599638
"United Kingdom",16175,1037.59,6.9446559953305
"United Kingdom",16177,331.95,5.80498435516517
"United Kingdom",16178,197.9,5.28776185260852
"United Kingdom",16179,215.83,5.37449106077088
"United Kingdom",16180,10254.18,9.23544070631479
"United Kingdom",16181,305.54,5.72208070293758
"United Kingdom",16182,6617.65,8.79749560101474
"United Kingdom",16183,338.71,5.82514428404097
"United Kingdom",16184,1158.79,7.05513163624112
"United Kingdom",16185,529.41,6.27176317892325
"United Kingdom",16186,4006.94,8.29578313672818
"United Kingdom",16187,6911.44,8.8409332886832
"United Kingdom",16188,981.86,6.88944873199949
"United Kingdom",16189,215.48,5.37286809781233
"United Kingdom",16190,215.08,5.37101005194148
"United Kingdom",16191,5180.52,8.55266071631557
"United Kingdom",16193,314.45,5.75082508098951
"United Kingdom",16198,400.681,5.99316559949766
"United Kingdom",16200,1080.62,6.98529022947486
"United Kingdom",16201,1863.47,7.53019562005079
"United Kingdom",16202,365.27,5.90063680614744
"United Kingdom",16203,592.9,6.38502575071332
"United Kingdom",16204,405.71,6.00563861866386
"United Kingdom",16205,761.38,6.63513257620125
"United Kingdom",16206,537.06,6.2861098201109
"United Kingdom",16207,394.38,5.97731491150354
"United Kingdom",16208,664.26,6.49867363909943
"United Kingdom",16209,2262.62,7.72427871284161
"United Kingdom",16210,21086.3,9.95637881948518
"United Kingdom",16211,547.02,6.30448536482487
"United Kingdom",16212,690.34,6.53718422985129
"United Kingdom",16213,159,5.06890420222023
"United Kingdom",16214,1062.75,6.9686151672389
"United Kingdom",16215,242.35,5.49038296229138
"United Kingdom",16216,914.93,6.8188475596168
"United Kingdom",16217,304.25,5.71784973186764
"United Kingdom",16218,3084.68,8.03420320324465
"United Kingdom",16221,864.86,6.76256764412182
"United Kingdom",16222,846.72,6.74137006148654
"United Kingdom",16224,1295.3,7.16649760753621
"United Kingdom",16225,1096.32,6.9997143956957
"United Kingdom",16226,255.12,5.5417340227018
"United Kingdom",16227,314.22,5.75009337751945
"United Kingdom",16229,1010.6,6.91829949285781
"United Kingdom",16230,542.03,6.29532135046137
"United Kingdom",16232,990.88,6.89859343718975
"United Kingdom",16233,536.68,6.28540201372227
"United Kingdom",16235,867.31,6.76539646765968
"United Kingdom",16236,432.2,6.06888844407279
"United Kingdom",16239,414.2,6.02634894896148
"United Kingdom",16240,3718.8,8.2211563145817
"United Kingdom",16241,2607.87,7.86628907517839
"United Kingdom",16242,3603.21,8.1895803938123
"United Kingdom",16243,409.1,6.01395962493535
"United Kingdom",16244,1522.75,7.32827318971659
"United Kingdom",16245,1413.66,7.25393736492646
"United Kingdom",16247,114.56,4.74109870321234
"United Kingdom",16248,152.94,5.03004568761608
"United Kingdom",16249,1800.07,7.49558083201699
"United Kingdom",16250,389.44,5.96470980979916
"United Kingdom",16253,3683.86,8.21171639448154
"United Kingdom",16255,2619.91,7.87089524502009
"United Kingdom",16256,752.43,6.62330796904029
"United Kingdom",16257,46.95,3.84908320565427
"United Kingdom",16258,5203.51,8.55708867685948
"United Kingdom",16260,1035.45,6.94259139381759
"United Kingdom",16261,746.83,6.61583758225868
"United Kingdom",16265,5447,8.60282027738367
"United Kingdom",16266,861.89,6.759127652312
"United Kingdom",16268,667.65,6.50376408412997
"United Kingdom",16270,1141.24,7.03987066954877
"United Kingdom",16271,1429.24,7.26489811344303
"United Kingdom",16272,411.7,6.02029492877586
"United Kingdom",16274,357.95,5.88039331184219
"United Kingdom",16275,559.87,6.32770461392273
"United Kingdom",16276,810.6,6.69777471419421
"United Kingdom",16278,566.38,6.33926523102161
"United Kingdom",16279,1509.58,7.31958674542392
"United Kingdom",16281,2062.06,7.63146076211671
"United Kingdom",16282,168.3,5.12574810119676
"United Kingdom",16283,1570.81,7.35934668886643
"United Kingdom",16284,823.97,6.7141341214797
"United Kingdom",16287,142.5,4.95934199970871
"United Kingdom",16292,302.25,5.7112544894949
"United Kingdom",16293,2248.99,7.7182365055288
"United Kingdom",16295,1328.55,7.1918434009237
"United Kingdom",16297,301.9,5.71009583671279
"United Kingdom",16298,598.2,6.39392514619585
"United Kingdom",16302,233.22,5.45198221409219
"United Kingdom",16303,5360.63,8.58683678447131
"United Kingdom",16305,361.22,5.88948719099552
"United Kingdom",16306,632.27,6.4493165181063
"United Kingdom",16308,2560,7.84776253747361
"United Kingdom",16309,706.57,6.56042227718818
"United Kingdom",16311,616.26,6.42366895240577
"United Kingdom",16313,274.15,5.61367540185006
"United Kingdom",16315,226.37,5.42217082871503
"United Kingdom",16316,2938.91,7.98579404328926
"United Kingdom",16317,1341.65,7.20165547874715
"United Kingdom",16318,328.15,5.79347082091973
"United Kingdom",16319,404.4,6.00240448714632
"United Kingdom",16322,326.75,5.78919535250433
"United Kingdom",16323,207.5,5.33513133967075
"United Kingdom",16324,428.68,6.0607107198448
"United Kingdom",16325,594.24,6.38728327816434
"United Kingdom",16326,3110.96,8.04268663921292
